3.000000,3.000000,3.000000,1.000000,3.000000,3.000000,2.666667
4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,3.666667
2.000000,2.000000,2.000000,3.000000,1.000000,2.000000,2.000000
5.000000,5.000000,5.000000,4.000000,5.000000,5.000000,4.833333
1.000000,1.000000,1.000000,5.000000,2.000000,1.000000,1.833333
